ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-2788,2,2016-04-29 17:46:30,2016-04-29 23:46:30,37.80771,-122.36764,37.80811,-122.36719,0.037,At Treasure Island Rd - Accident.,,I-80 W,R,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2016-04-29 17:53:00,64.0,,56.0,29.94,10.0,West,23.0,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2790,2,2016-04-29 17:49:14,2016-04-29 23:49:14,37.75254,-122.40301,37.74731,-122.40446,0.37,At Army St/Potrero Ave - Accident.,,James Lick Fwy S,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2016-04-29 17:53:00,64.0,,56.0,29.94,10.0,West,23.0,,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2861,2,2016-05-02 16:07:37,2016-05-02 22:07:37,37.80771,-122.36764,37.80811,-122.36719,0.037,At Treasure Island Rd - Accident.,,I-80 W,R,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2016-05-02 15:53:00,64.0,,60.0,30.03,10.0,WNW,18.4,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2924,3,2016-05-03 16:27:53,2016-05-03 22:27:53,37.760711,-122.406268,37.76287,-122.40524,0.159,At Vermont St - Accident.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2016-05-03 16:53:00,64.9,,63.0,29.93,10.0,West,15.0,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2934,2,2016-05-03 19:41:45,2016-05-04 01:41:45,37.808319,-122.476798,37.807517,-122.476047,0.069,Between Golden Gate Brg and Golden Gate Bridge/Toll Plaza - Accident.,,Golden Gate Brg S,R,San Francisco,San Francisco,CA,94129,US,US/Pacific,KSFO,2016-05-03 19:56:00,53.1,,93.0,29.92,10.0,West,21.9,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2957,2,2016-05-04 11:06:53,2016-05-04 17:06:53,37.80811,-122.36719,37.80771,-122.36764,0.037,At Treasure Island Rd - Accident.,,I-80 W,R,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2016-05-04 10:53:00,61.0,,67.0,29.9,10.0,Variable,5.8,,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3033,2,2016-05-05 09:23:12,2016-05-05 15:23:12,37.7862,-122.39069,37.7855,-122.39182,0.078,At Fremont St/Harrison St - Accident. Right lane blocked.,,I-80 W,R,San Francisco,San Francisco,CA,94105,US,US/Pacific,KOAK,2016-05-05 09:53:00,63.0,,63.0,29.87,10.0,SSW,5.8,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3039,2,2016-05-05 09:55:39,2016-05-05 15:55:39,37.71145,-122.39556,37.71868,-122.39939,0.542,At 3rd St/Exit 429B/Exit 429C - Accident. Right lane blocked.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2016-05-05 09:56:00,61.0,,78.0,29.86,10.0,South,8.1,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3043,2,2016-05-05 11:13:37,2016-05-05 17:13:37,37.80811,-122.36719,37.80771,-122.36764,0.037,At Treasure Island Rd - Accident. Center lane blocked.,,I-80 W,R,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2016-05-05 10:53:00,63.0,,65.0,29.87,10.0,South,5.8,,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3049,2,2016-05-05 13:54:58,2016-05-05 19:54:58,37.7907,-122.40722,37.79278,-122.40765,0.146,Past - Accident.,,Stockton St,R,San Francisco,San Francisco,CA,94108,US,US/Pacific,KOAK,2016-05-05 13:53:00,66.9,,59.0,29.86,10.0,WSW,15.0,,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3134,2,2016-05-10 08:42:26,2016-05-10 14:42:26,37.72297,-122.4477,37.72536,-122.4465,0.178,At Ocean Ave - Accident. Left lane blocked.,,Ocean Ave,R,San Francisco,San Francisco,CA,94112,US,US/Pacific,KSFO,2016-05-10 08:56:00,55.9,,93.0,30.01,8.0,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3145,2,2016-05-10 10:21:13,2016-05-10 16:21:13,37.78078,-122.39963,37.77906,-122.40187,0.171,At 4th St/5th St - Accident. Left lane blocked.,787.0, Harrison St,L,San Francisco,San Francisco,CA,94107-1225,US,US/Pacific,KOAK,2016-05-10 09:53:00,57.0,,77.0,30.01,10.0,SW,3.5,,Overcast,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3158,2,2016-05-10 16:14:25,2016-05-10 22:14:25,37.72297,-122.4477,37.726361,-122.445727,0.258,Between Ocean Ave and Monterey Blvd/San Jose Ave - Accident.,,Ocean Ave,R,San Francisco,San Francisco,CA,94112,US,US/Pacific,KSFO,2016-05-10 15:56:00,64.9,,70.0,29.96,10.0,WNW,23.0,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3237,3,2016-05-11 19:00:57,2016-05-12 01:00:57,37.8089,-122.36634,37.799901,-122.375928,0.813,At Bay Brg - Accident.,,San Francisco-Oakland Bay Brg E,R,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2016-05-11 18:53:00,60.1,,72.0,30.01,10.0,WNW,12.7,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3267,2,2016-05-12 09:43:15,2016-05-12 15:43:15,37.72297,-122.4477,37.72536,-122.4465,0.178,At Ocean Ave - Accident.,,Ocean Ave,R,San Francisco,San Francisco,CA,94112,US,US/Pacific,KSFO,2016-05-12 09:56:00,57.9,,87.0,30.07,9.0,Variable,4.6,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3268,2,2016-05-12 10:45:23,2016-05-12 16:45:23,37.76083,-122.39235,37.76466,-122.39296000000002,0.267,At Mariposa St - Accident.,,John F Foran Fwy N,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2016-05-12 10:53:00,59.0,,72.0,30.08,10.0,West,4.6,,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3276,2,2016-05-12 12:55:59,2016-05-12 18:55:59,37.80771,-122.36764,37.80811,-122.36719,0.037,At Treasure Island Rd - Accident.,,I-80 W,R,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2016-05-12 12:53:00,63.0,,58.0,30.06,10.0,WNW,13.8,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3284,2,2016-05-12 14:54:15,2016-05-12 20:54:15,37.764816,-122.40485,37.765404,-122.404859,0.0409999999999999,At I-80 - Accident.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2016-05-12 14:56:00,64.0,,67.0,30.04,10.0,WNW,19.6,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3291,2,2016-05-12 16:00:48,2016-05-12 22:00:48,37.80771,-122.36764,37.80811,-122.36719,0.037,At Treasure Island Rd - Accident.,,I-80 W,R,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2016-05-12 15:53:00,64.9,,56.0,30.03,10.0,West,17.3,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3295,2,2016-05-12 16:11:22,2016-05-12 22:11:22,37.71403,-122.45152,37.71189,-122.45409,0.204,At Sickles Ave - Accident.,,I-280 S,R,San Francisco,San Francisco,CA,94112,US,US/Pacific,KSFO,2016-05-12 15:56:00,64.0,,65.0,30.02,10.0,West,19.6,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3309,2,2016-05-12 17:40:01,2016-05-12 23:40:01,37.73473,-122.40638,37.74072,-122.40774,0.42,At I-280/Alemany Blvd - Accident.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2016-05-12 17:56:00,60.1,,78.0,30.01,10.0,WNW,23.0,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3310,2,2016-05-12 17:38:38,2016-05-12 23:38:38,37.80811,-122.36719,37.80771,-122.36764,0.037,At Treasure Island Rd - Accident.,,I-80 W,R,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2016-05-12 17:53:00,63.0,,63.0,30.01,10.0,WNW,18.4,,Scattered Clouds,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3316,2,2016-05-12 18:30:12,2016-05-13 00:30:12,37.75254,-122.40301,37.74731,-122.40446,0.37,At Army St/Potrero Ave - Accident.,,James Lick Fwy S,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2016-05-12 18:53:00,61.0,,67.0,30.01,10.0,West,17.3,,Scattered Clouds,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3318,2,2016-05-12 18:32:54,2016-05-13 00:32:54,37.73007,-122.43918,37.731918,-122.432684,0.377,At Monterey Blvd/San Jose Ave - Accident.,,I-280 S,R,San Francisco,San Francisco,CA,94131,US,US/Pacific,KSFO,2016-05-12 18:56:00,59.0,,81.0,30.01,10.0,West,24.2,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3320,2,2016-05-12 20:47:48,2016-05-13 02:47:48,37.74492,-122.40505,37.75251,-122.40279,0.539,At Army St/Potrero Ave - Accident.,,James Lick Fwy S,R,San Francisco,San Francisco,CA,94124,US,US/Pacific,KSFO,2016-05-12 20:56:00,57.0,,87.0,30.03,10.0,West,15.0,,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-3412,2,2016-05-17 07:47:22,2016-05-17 13:47:22,37.73137,-122.42359,37.7319,-122.41589,0.422,At Alemany Blvd - Accident.,,John F Foran Fwy,R,San Francisco,San Francisco,CA,94112,US,US/Pacific,KSFO,2016-05-17 07:56:00,61.0,,58.0,29.94,10.0,ESE,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3523,2,2016-05-18 11:46:05,2016-05-18 17:46:05,37.77034,-122.409735,37.77018,-122.40894,0.045,Ramp to US-101 - Accident. Left lane blocked.,508.0, 10th St,R,San Francisco,San Francisco,CA,94103-4828,US,US/Pacific,KSFO,2016-05-18 11:56:00,71.1,,63.0,29.98,10.0,WNW,13.8,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3529,2,2016-05-18 13:11:26,2016-05-18 19:11:26,37.80811,-122.36719,37.80771,-122.36764,0.037,At Treasure Island Rd - Accident.,,I-80 W,R,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2016-05-18 12:53:00,73.9,,52.0,29.96,10.0,WNW,16.1,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3567,2,2016-05-18 16:43:10,2016-05-18 22:43:10,37.7862,-122.39069,37.7855,-122.39182,0.078,At Fremont St/Harrison St - Accident.,,I-80 W,R,San Francisco,San Francisco,CA,94105,US,US/Pacific,KOAK,2016-05-18 16:53:00,73.9,,48.0,29.91,10.0,WNW,15.0,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3593,2,2016-05-18 18:46:54,2016-05-19 00:46:54,37.7374,-122.40227,37.7335,-122.41211,0.601,At US-101 (San Francisco) - Accident.,,John F Foran Fwy N,R,San Francisco,San Francisco,CA,94124,US,US/Pacific,KSFO,2016-05-18 18:56:00,62.1,,75.0,29.9,10.0,WNW,19.6,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3629,2,2016-05-19 18:12:12,2016-05-20 00:12:12,37.78609,-122.39296000000002,37.78537,-122.39195,0.074,Ramp to Fremont St/Harrison St - Accident.,481.0, Harrison St,L,San Francisco,San Francisco,CA,94105-2609,US,US/Pacific,KOAK,2016-05-19 17:53:00,64.9,,50.0,29.78,10.0,West,20.7,,Mostly Cloudy,True,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3635,3,2016-05-20 02:49:17,2016-05-20 08:49:17,37.80771,-122.36764,37.80811,-122.36719,0.037,At Treasure Island Rd - Accident.,,I-80 W,R,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2016-05-20 02:53:00,55.0,,67.0,29.76,10.0,West,24.2,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3714,2,2016-05-20 17:38:17,2016-05-20 23:38:17,37.80771,-122.36764,37.8089,-122.36634,0.109,Between Treasure Island Rd and Bay Brg - Accident.,,I-80 W,R,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2016-05-20 17:53:00,60.1,,60.0,29.88,10.0,West,21.9,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3744,2,2016-05-21 23:56:53,2016-05-22 05:56:53,37.77188,-122.42346,37.77044,-122.42213,0.123,At Market St - Accident.,,Octavia Blvd,R,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2016-05-21 23:56:00,55.0,,74.0,30.1,10.0,WSW,9.2,,Mostly Cloudy,False,False,True,False,False,False,True,False,False,False,False,True,False,Night,Night,Night,Night
A-3755,2,2016-05-22 14:23:59,2016-05-22 20:23:59,37.74492,-122.40505,37.76287,-122.40524,1.24,Between Army St/Potrero Ave and Vermont St - Accident.,,James Lick Fwy S,R,San Francisco,San Francisco,CA,94124,US,US/Pacific,KSFO,2016-05-22 13:56:00,64.9,,63.0,30.1,10.0,West,17.3,,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3782,2,2016-05-23 07:35:54,2016-05-23 13:35:54,37.76937,-122.41783,37.76966,-122.41729,0.036,At 13th St - Accident.,,US-101 S,R,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2016-05-23 07:34:00,55.9,,69.0,29.98,10.0,West,12.7,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3793,2,2016-05-23 15:21:46,2016-05-23 21:21:46,37.77822800000001,-122.401003,37.77848,-122.40061,0.0279999999999999,At 4th St/5th St - Accident.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2016-05-23 14:53:00,66.9,,52.0,29.94,10.0,West,17.3,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3826,2,2016-05-24 06:51:33,2016-05-24 12:51:33,37.7862,-122.39069,37.7855,-122.39182,0.078,At Fremont St/Harrison St - Accident.,,I-80 W,R,San Francisco,San Francisco,CA,94105,US,US/Pacific,KOAK,2016-05-24 06:53:00,57.0,,74.0,29.92,10.0,West,12.7,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3858,2,2016-05-24 12:25:38,2016-05-24 18:25:38,37.7778,-122.40028999999998,37.77957,-122.39807,0.172,At Harrison St - Accident.,700.0, Bryant St,R,San Francisco,San Francisco,CA,94107-1015,US,US/Pacific,KOAK,2016-05-24 12:53:00,62.1,,62.0,30.01,10.0,WSW,11.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3879,2,2016-05-24 18:19:58,2016-05-25 00:19:58,37.75254,-122.40301,37.752342,-122.403028,0.0139999999999999,At Army St/Potrero Ave - Accident.,,James Lick Fwy S,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2016-05-24 17:53:00,61.0,,67.0,30.03,10.0,West,17.3,,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3999,2,2016-05-26 10:47:04,2016-05-26 16:47:04,37.76778,-122.39599,37.7745,-122.39616,0.4639999999999999,At 6th St - Accident.,,John F Foran Fwy N,R,San Francisco,San Francisco,CA,94158,US,US/Pacific,KOAK,2016-05-26 10:53:00,62.1,,65.0,30.1,10.0,Variable,4.6,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4021,2,2016-05-26 14:51:50,2016-05-26 20:51:50,37.735302,-122.406745,37.74054,-122.40778600000002,0.366,At I-280/Alemany Blvd - Accident.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2016-05-26 14:56:00,68.0,,70.0,30.06,10.0,WNW,18.4,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4028,2,2016-05-26 16:27:31,2016-05-26 22:27:31,37.730019,-122.439314,37.73203,-122.43219,0.413,At Monterey Blvd/San Jose Ave - Accident.,,Baden Ave,R,San Francisco,San Francisco,CA,94112,US,US/Pacific,KSFO,2016-05-26 16:56:00,63.0,,75.0,30.05,10.0,WSW,21.9,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4029,2,2016-05-26 16:31:49,2016-05-26 22:31:49,37.73235,-122.4141,37.736954,-122.402944,0.688,Between US-101 (San Francisco) and Army St - Accident.,,John F Foran Fwy,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2016-05-26 16:56:00,63.0,,75.0,30.05,10.0,WSW,21.9,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4050,2,2016-05-26 20:30:36,2016-05-27 02:30:36,37.73473,-122.40638,37.74072,-122.40774,0.42,At I-280/Alemany Blvd - Accident.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2016-05-26 20:56:00,55.9,,77.0,30.02,10.0,WSW,13.8,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-4087,2,2016-05-27 09:25:04,2016-05-27 15:25:04,37.81198300000001,-122.363226,37.80695,-122.36845,0.45,At Bay Brg - Accident.,,San Francisco-Oakland Bay Bridge,R,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2016-05-27 09:53:00,60.1,,72.0,29.98,10.0,SSW,5.8,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4100,2,2016-05-27 11:05:55,2016-05-27 17:05:55,37.80771,-122.36764,37.80811,-122.36719,0.037,At Treasure Island Rd - Accident.,,I-80 W,R,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2016-05-27 10:53:00,63.0,,67.0,29.96,10.0,SW,6.9,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4102,2,2016-05-27 11:14:38,2016-05-27 17:14:38,37.76542,-122.40486,37.77055,-122.40553,0.356,At US-101 - Accident.,,Central Fwy,R,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2016-05-27 10:56:00,63.0,,75.0,29.96,10.0,NE,4.6,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4106,2,2016-05-27 11:41:38,2016-05-27 17:41:38,37.76871,-122.396792,37.774001,-122.400121,0.408,Between John F Foran Fwy and 5th St - Accident.,,John F Foran Fwy N,R,San Francisco,San Francisco,CA,94158,US,US/Pacific,KOAK,2016-05-27 11:53:00,68.0,,52.0,29.96,10.0,WNW,10.4,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4107,2,2016-05-27 11:43:03,2016-05-27 17:43:03,37.80811,-122.36719,37.80771,-122.36764,0.037,At Treasure Island Rd - Accident.,,I-80 W,R,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2016-05-27 11:53:00,68.0,,52.0,29.96,10.0,WNW,10.4,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4151,2,2016-05-27 16:55:03,2016-05-27 22:55:03,37.80771,-122.36764,37.80811,-122.36719,0.037,At Treasure Island Rd - Accident.,,I-80 W,R,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2016-05-27 16:53:00,70.0,,49.0,29.87,10.0,West,11.5,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4183,2,2016-05-28 23:25:53,2016-05-29 05:25:53,37.77304,-122.40657,37.78231,-122.39608,0.8590000000000001,Between 7th St/Bryant St and 4th St/5th St - Accident.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2016-05-28 22:56:00,57.9,,70.0,29.9,10.0,WNW,10.4,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4185,2,2016-05-29 06:01:12,2016-05-29 12:01:12,37.76905,-122.40925,37.77055,-122.40553,0.228,Ramp to Exit 433C - Accident.,329.0, Division St,L,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2016-05-29 05:56:00,53.1,,80.0,29.93,9.0,West,5.8,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4188,2,2016-05-29 10:07:50,2016-05-29 16:07:50,37.77304,-122.40657,37.77579,-122.40504,0.208,At 7th St/Bryant St - Accident.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2016-05-29 09:56:00,64.9,,58.0,29.99,10.0,ENE,4.6,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4228,2,2016-05-30 16:15:48,2016-05-30 22:15:48,37.7862,-122.39069,37.7855,-122.39182,0.078,At Fremont St/Harrison St - Accident.,,I-80 W,R,San Francisco,San Francisco,CA,94105,US,US/Pacific,KOAK,2016-05-30 15:53:00,72.0,,53.0,29.94,10.0,WNW,15.0,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4270,2,2016-05-31 08:40:01,2016-05-31 14:40:01,37.805648,-122.369836,37.80811,-122.36719,0.223,At Treasure Island Rd - Accident.,,San Francisco-Oakland Bay Brg E,R,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2016-05-31 08:53:00,61.0,,75.0,29.9,10.0,WSW,4.6,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4353,2,2016-06-01 09:15:27,2016-06-01 15:15:27,37.75077,-122.40337,37.74731,-122.40446,0.246,At Army St/Potrero Ave - Accident. Left lane blocked.,,James Lick Fwy S,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2016-06-01 08:53:00,63.0,,70.0,29.88,10.0,NW,6.9,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
